objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
EWu0D0K14F,MOOSPMPSParser,1663718700,0.66,0.66,0.92,1.16,0.07,0.98,0.98,1.25,0.07,0.98,280.64,78.6,116910.17,9.64,7.36,0.94,7.38,7.38,0.18,0.18,7.39,0.46,28.4,23.0,47.755,43,e00fce6856818e5885f65487,2022-09-21 00:05:01.171000+00:00,2022-09-21T00:05:01.408Z,2022-09-21T00:05:01.408Z
oYDTi2JpTf,MOOSPMPSParser,1663718820,0.6,0.6,1.29,1.27,0.14,1.6,1.78,2.09,0.18,1.89,294.9,83.1,7329.26,13.89,9.98,2.32,10.26,10.31,1.44,0.38,10.33,0.59,30.3,37.3,35.35,42,e00fce68f8f5a1da595c7249,2022-09-21 00:07:00.525000+00:00,2022-09-21T00:07:00.715Z,2022-09-21T00:07:00.715Z
tWAY3ivm0m,MOOSPMPSParser,1663718820,0.07,0.07,0.0,0.48,0.07,0.0,0.0,0.74,0.08,0.0,344.53,92.02,0.0,10.76,0.0,1.0,0.0,0.0,0.38,0.26,0.0,0.0,0.0,0.0,102.436,42,e00fce6835b6173deb1a1f49,2022-09-21 00:07:00.880000+00:00,2022-09-21T00:07:01.079Z,2022-09-21T00:07:01.079Z
pQEZaVX5YX,MOOSPMPSParser,1663718940,0.78,0.78,1.02,1.17,0.1,1.08,1.08,1.44,0.14,1.08,317.82,90.56,69674.41,9.86,8.13,0.74,8.15,8.15,0.26,0.13,8.16,0.48,27.0,26.7,35.818,42,e00fce68a145996ae3d821b8,2022-09-21 00:08:58.301000+00:00,2022-09-21T00:08:58.477Z,2022-09-21T00:08:58.477Z
d9cz7xH2Qu,MOOSPMPSParser,1663719300,0.61,0.61,0.99,1.12,0.1,1.05,1.05,1.28,0.1,1.05,276.56,81.34,116980.52,9.24,7.91,0.98,7.93,7.93,0.26,0.09,7.93,0.46,28.2,25.2,47.339,43,e00fce6856818e5885f65487,2022-09-21 00:15:01.196000+00:00,2022-09-21T00:15:01.453Z,2022-09-21T00:15:01.453Z
HrjYeMD7BE,MOOSPMPSParser,1663719420,0.44,0.44,1.01,1.15,0.12,1.23,1.36,2.19,0.26,1.43,275.85,75.73,7398.54,13.54,7.83,3.28,8.03,8.06,1.66,0.47,8.07,0.56,30.2,37.3,33.561,42,e00fce68f8f5a1da595c7249,2022-09-21 00:17:00.452000+00:00,2022-09-21T00:17:00.632Z,2022-09-21T00:17:00.632Z
LEDuuZctP7,MOOSPMPSParser,1663719420,0.15,0.15,0.0,0.54,0.08,0.0,0.0,0.9,0.14,0.0,360.97,93.47,0.0,10.34,0.0,1.18,0.0,0.0,0.49,0.29,0.0,0.0,0.0,0.0,102.349,42,e00fce6835b6173deb1a1f49,2022-09-21 00:17:00.730000+00:00,2022-09-21T00:17:01.009Z,2022-09-21T00:17:01.009Z
Um91MUlgya,MOOSPMPSParser,1663719540,0.78,0.78,1.06,0.98,0.11,1.12,1.12,1.18,0.12,1.12,311.3,88.7,69747.2,7.75,8.4,0.52,8.42,8.43,0.19,0.09,8.43,0.49,26.7,27.2,35.519,42,e00fce68a145996ae3d821b8,2022-09-21 00:18:58.284000+00:00,2022-09-21T00:18:58.568Z,2022-09-21T00:18:58.568Z
KInGhWG3Zl,MOOSPMPSParser,1663719900,0.83,0.83,1.37,1.4,0.1,1.45,1.45,1.49,0.11,1.45,318.73,89.21,117055.55,11.05,10.88,0.85,10.91,10.92,0.09,0.09,10.92,0.46,27.8,26.5,47.078,43,e00fce6856818e5885f65487,2022-09-21 00:25:01.158000+00:00,2022-09-21T00:25:01.334Z,2022-09-21T00:25:01.334Z
7dTbvJ1oQX,MOOSPMPSParser,1663720020,0.81,0.81,1.16,1.48,0.15,1.44,1.61,1.97,0.17,1.7,307.39,83.24,7468.37,14.29,9.01,1.67,9.26,9.31,0.89,0.21,9.32,0.55,30.0,38.0,34.676,42,e00fce68f8f5a1da595c7249,2022-09-21 00:27:00.590000+00:00,2022-09-21T00:27:00.820Z,2022-09-21T00:27:00.820Z
6UENMXWXsJ,MOOSPMPSParser,1663720020,0.11,0.11,0.0,0.64,0.1,0.0,0.0,0.97,0.19,0.0,370.76,95.21,0.0,11.16,0.0,1.14,0.0,0.0,0.51,0.28,0.0,0.0,0.0,0.0,102.131,42,e00fce6835b6173deb1a1f49,2022-09-21 00:27:01.033000+00:00,2022-09-21T00:27:01.288Z,2022-09-21T00:27:01.288Z
regGnDltY1,MOOSPMPSParser,1663720140,1.05,1.05,0.99,1.39,0.18,1.06,1.06,1.65,0.19,1.06,354.82,103.15,69833.41,10.1,7.9,0.58,7.93,7.93,0.24,0.09,7.93,0.53,26.4,29.4,35.153,42,e00fce68a145996ae3d821b8,2022-09-21 00:28:58.342000+00:00,2022-09-21T00:28:58.532Z,2022-09-21T00:28:58.532Z
