objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
oO9XyXfxH6,MOOSPMPSParser,1685923561,4.69,4.69,4.18,6.16,6.16,4.43,4.44,7.04,7.04,4.44,992.88,285.57,1496958.25,34.88,33.3,2.41,33.39,33.4,0.91,0.4,33.41,0.51,35.0,23.8,57.411,42,e00fce68a145996ae3d821b8,2023-06-05 00:05:59.766000+00:00,2023-06-05T00:05:59.930Z,2023-06-05T00:05:59.930Z
9KnMKAYsGH,MOOSPMPSParser,1685923621,3.81,3.81,3.62,5.69,5.69,3.84,3.86,6.13,6.13,3.86,1104.82,288.53,11615.28,42.08,28.82,2.63,28.9,28.91,0.57,0.28,28.92,0.51,35.6,23.0,68.054,42,e00fce68f8f5a1da595c7249,2023-06-05 00:07:03.125000+00:00,2023-06-05T00:07:03.333Z,2023-06-05T00:07:03.333Z
ITbcy9TTG5,MOOSPMPSParser,1685924161,5.02,5.02,4.16,6.73,6.73,4.39,4.39,7.58,7.58,4.39,1046.54,301.06,1497262.88,38.91,33.08,2.67,33.17,33.17,0.86,0.44,33.18,0.49,34.9,24.5,57.601,42,e00fce68a145996ae3d821b8,2023-06-05 00:15:59.948000+00:00,2023-06-05T00:16:00.166Z,2023-06-05T00:16:00.166Z
mEpOdVBM9o,MOOSPMPSParser,1685924221,3.44,3.44,3.49,5.59,5.59,3.69,3.69,6.26,6.26,3.69,1056.65,272.22,11868.46,45.75,27.79,3.19,27.86,27.87,0.9,0.39,27.88,0.48,35.4,21.2,69.395,42,e00fce68f8f5a1da595c7249,2023-06-05 00:17:03.132000+00:00,2023-06-05T00:17:03.349Z,2023-06-05T00:17:03.349Z
EuxuttpA5O,MOOSPMPSParser,1685924761,4.95,4.95,4.76,6.57,6.57,5.04,5.04,7.32,7.32,5.04,1052.26,304.68,1497567.88,36.59,37.91,1.85,38.01,38.02,0.94,0.36,38.02,0.49,35.0,23.8,59.154,42,e00fce68a145996ae3d821b8,2023-06-05 00:25:59.844000+00:00,2023-06-05T00:26:00.058Z,2023-06-05T00:26:00.058Z
SfC5r8tDkK,MOOSPMPSParser,1685924821,3.02,3.02,3.73,4.77,4.77,3.94,3.95,5.47,5.47,3.95,955.51,249.48,12112.07,37.28,29.68,3.63,29.75,29.76,0.92,0.18,29.77,0.5,35.5,23.6,67.313,42,e00fce68f8f5a1da595c7249,2023-06-05 00:27:03.064000+00:00,2023-06-05T00:27:03.259Z,2023-06-05T00:27:03.259Z
XuqNSeJPAs,MOOSPMPSParser,1685925361,4.57,4.57,4.22,6.17,6.17,4.47,4.48,6.86,6.86,4.48,975.65,279.65,1497862.0,37.62,33.61,1.54,33.71,33.72,0.78,0.5,33.72,0.51,35.0,23.3,61.117,42,e00fce68a145996ae3d821b8,2023-06-05 00:35:59.705000+00:00,2023-06-05T00:35:59.877Z,2023-06-05T00:35:59.877Z
Pl5I53mQef,MOOSPMPSParser,1685925421,2.88,2.88,3.32,4.58,4.58,3.54,3.56,5.12,5.12,3.57,936.96,244.75,12349.96,35.32,26.36,2.53,26.46,26.47,0.65,0.43,26.48,0.53,35.7,22.6,65.281,42,e00fce68f8f5a1da595c7249,2023-06-05 00:37:03.151000+00:00,2023-06-05T00:37:03.337Z,2023-06-05T00:37:03.337Z
FxOUto9NWA,MOOSPMPSParser,1685925961,4.75,4.75,3.79,6.05,6.05,4.0,4.0,6.71,6.71,4.0,972.89,280.83,1498156.5,32.56,30.14,1.9,30.22,30.23,0.84,0.23,30.23,0.49,34.8,22.7,61.099,42,e00fce68a145996ae3d821b8,2023-06-05 00:45:59.719000+00:00,2023-06-05T00:45:59.932Z,2023-06-05T00:45:59.932Z
tGNkPElcDK,MOOSPMPSParser,1685926021,2.88,2.88,3.69,4.92,4.92,3.91,3.91,5.61,5.61,3.91,937.76,246.83,12579.05,40.03,29.4,3.73,29.47,29.48,0.95,0.4,29.49,0.48,35.4,22.0,67.405,42,e00fce68f8f5a1da595c7249,2023-06-05 00:47:03.072000+00:00,2023-06-05T00:47:03.266Z,2023-06-05T00:47:03.266Z
hboupnlWG4,MOOSPMPSParser,1685926561,4.19,4.19,4.33,5.93,5.93,5.09,5.52,6.61,6.61,5.73,932.08,265.18,1498442.0,37.69,33.87,2.46,34.47,34.55,0.58,0.25,34.57,0.59,34.8,22.1,60.867,42,e00fce68a145996ae3d821b8,2023-06-05 00:55:59.692000+00:00,2023-06-05T00:55:59.924Z,2023-06-05T00:55:59.924Z
hovEkulx6p,MOOSPMPSParser,1685926621,3.24,3.24,3.62,5.07,5.07,3.83,3.83,5.48,5.48,3.83,980.11,258.68,12834.44,41.13,28.81,2.43,28.88,28.89,0.48,0.35,28.9,0.46,35.0,24.7,68.115,42,e00fce68f8f5a1da595c7249,2023-06-05 00:57:10.759000+00:00,2023-06-05T00:57:10.945Z,2023-06-05T00:57:10.945Z
