objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
RnjP5nDHMi,MOOSPMPSParser,1686009780,6.18,6.18,6.62,9.55,9.55,7.4,7.74,10.98,10.98,7.91,1545.8,409.62,14270.08,67.64,52.2,6.47,52.73,52.81,1.94,1.1,52.83,0.56,28.5,43.6,47.693,42,e00fce68f8f5a1da595c7249,2023-06-06 00:03:02.734000+00:00,2023-06-06T00:03:02.919Z,2023-06-06T00:03:02.919Z
U3RaS6UtzL,MOOSPMPSParser,1686010200,5.49,5.49,4.93,7.33,7.33,5.6,5.92,8.13,8.13,6.08,1144.66,330.24,1547948.5,40.54,38.83,2.6,39.31,39.37,0.84,0.3,39.39,0.57,30.7,32.7,39.473,42,e00fce68a145996ae3d821b8,2023-06-06 00:10:02.816000+00:00,2023-06-06T00:10:03.006Z,2023-06-06T00:10:03.006Z
9SV0muG2WE,MOOSPMPSParser,1686010380,6.58,6.58,5.76,9.87,9.87,6.44,6.73,11.41,11.41,6.88,1621.02,430.05,14658.29,68.7,45.43,5.59,45.9,45.97,2.02,1.15,45.98,0.54,28.3,43.7,51.277,42,e00fce68f8f5a1da595c7249,2023-06-06 00:13:02.247000+00:00,2023-06-06T00:13:02.501Z,2023-06-06T00:13:02.501Z
bTzXbvJUIw,MOOSPMPSParser,1686010800,5.47,5.47,3.81,7.22,7.22,4.25,4.43,8.22,8.22,4.52,1125.15,324.96,1548244.5,39.66,30.07,2.74,30.36,30.41,0.94,0.6,30.41,0.57,30.6,32.8,39.974,42,e00fce68a145996ae3d821b8,2023-06-06 00:20:02.796000+00:00,2023-06-06T00:20:03.019Z,2023-06-06T00:20:03.019Z
dcJoUJHqKN,MOOSPMPSParser,1686010980,7.09,7.09,5.64,10.76,10.76,6.23,6.45,12.32,12.32,6.56,1721.72,455.09,15063.24,77.14,44.62,6.85,44.99,45.05,2.05,1.14,45.06,0.52,28.5,43.5,52.264,42,e00fce68f8f5a1da595c7249,2023-06-06 00:23:02.316000+00:00,2023-06-06T00:23:02.562Z,2023-06-06T00:23:02.562Z
8snSOW9VLi,MOOSPMPSParser,1686011400,4.94,4.94,4.32,6.55,6.55,4.73,4.86,7.46,7.46,4.93,1040.72,304.02,1548536.38,38.29,34.21,2.26,34.46,34.49,1.0,0.65,34.5,0.56,30.4,34.0,40.563,42,e00fce68a145996ae3d821b8,2023-06-06 00:30:02.897000+00:00,2023-06-06T00:30:03.088Z,2023-06-06T00:30:03.088Z
Snq333zldl,MOOSPMPSParser,1686011580,6.56,6.56,5.11,9.84,9.84,5.68,5.92,11.35,11.35,6.03,1621.94,428.34,15449.12,68.22,40.34,5.24,40.72,40.77,2.09,0.8,40.79,0.54,29.4,41.6,52.602,42,e00fce68f8f5a1da595c7249,2023-06-06 00:33:02.322000+00:00,2023-06-06T00:33:02.535Z,2023-06-06T00:33:02.535Z
BaKBTfQ7Y3,MOOSPMPSParser,1686012000,5.39,5.39,4.45,7.08,7.08,4.87,5.01,8.21,8.21,5.08,1098.96,318.64,1548837.38,39.23,35.24,3.02,35.5,35.53,1.2,0.69,35.54,0.54,29.8,34.9,42.16,42,e00fce68a145996ae3d821b8,2023-06-06 00:40:02.899000+00:00,2023-06-06T00:40:03.091Z,2023-06-06T00:40:03.091Z
wOTA4PHWb1,MOOSPMPSParser,1686012180,7.25,7.25,5.98,11.14,11.14,6.96,7.49,12.74,12.74,7.75,1742.5,460.71,15852.64,78.11,46.87,7.77,47.63,47.73,2.22,1.25,47.75,0.6,28.5,44.2,52.273,42,e00fce68f8f5a1da595c7249,2023-06-06 00:43:02.242000+00:00,2023-06-06T00:43:02.423Z,2023-06-06T00:43:02.423Z
ZB1Fz0O4mU,MOOSPMPSParser,1686012600,4.96,4.96,3.77,6.78,6.78,4.16,4.31,7.79,7.79,4.38,1049.91,303.63,1549133.5,39.97,29.82,2.75,30.07,30.11,1.22,0.7,30.12,0.56,29.5,34.6,42.406,42,e00fce68a145996ae3d821b8,2023-06-06 00:50:02.731000+00:00,2023-06-06T00:50:02.933Z,2023-06-06T00:50:02.933Z
tSubYLTK8I,MOOSPMPSParser,1686012780,6.91,6.91,5.34,10.96,10.96,6.1,6.48,12.7,12.7,6.67,1697.78,447.5,16225.5,77.63,41.95,8.47,42.51,42.59,2.59,1.36,42.61,0.55,27.9,45.9,53.019,42,e00fce68f8f5a1da595c7249,2023-06-06 00:53:02.253000+00:00,2023-06-06T00:53:02.480Z,2023-06-06T00:53:02.480Z
