objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
N3eW0c9R2n,MOOSPMPSParser,1683590521,0.64,0.64,1.09,1.01,1.01,1.35,1.52,1.31,1.31,1.6,305.85,86.63,425928.72,9.03,8.45,0.68,8.67,8.71,0.29,0.25,8.71,0.59,24.4,33.4,37.891,42,e00fce68a145996ae3d821b8,2023-05-09 00:02:00.318000+00:00,2023-05-09T00:02:00.713Z,2023-05-09T00:02:00.713Z
EBdiiWtKcF,MOOSPMPSParser,1683590640,0.04,0.04,1.38,0.22,0.22,1.85,2.18,0.66,0.66,2.34,258.78,70.03,2215.61,11.57,10.54,1.53,10.95,11.02,0.71,0.49,11.02,0.63,25.0,34.8,48.228,42,e00fce68f8f5a1da595c7249,2023-05-09 00:04:02.490000+00:00,2023-05-09T00:04:02.727Z,2023-05-09T00:04:02.727Z
bZatAySjvF,MOOSPMPSParser,1683591121,0.52,0.52,1.19,0.8,0.8,1.51,1.72,1.31,1.31,1.83,274.46,79.91,426001.03,8.46,9.18,1.08,9.46,9.5,0.47,0.24,9.5,0.63,24.5,34.2,37.727,42,e00fce68a145996ae3d821b8,2023-05-09 00:12:00.398000+00:00,2023-05-09T00:12:00.610Z,2023-05-09T00:12:00.610Z
Yd5eY35S7U,MOOSPMPSParser,1683591241,0.0,0.0,0.86,0.06,0.06,1.15,1.35,0.29,0.29,1.45,221.31,58.39,2275.8,8.36,6.61,1.26,6.87,6.9,0.46,0.13,6.91,0.62,24.8,33.1,48.854,42,e00fce68f8f5a1da595c7249,2023-05-09 00:14:07.683000+00:00,2023-05-09T00:14:07.865Z,2023-05-09T00:14:07.865Z
DeCMan3Ist,MOOSPMPSParser,1683591721,0.37,0.37,1.39,0.77,0.77,1.95,2.34,0.98,0.98,2.54,244.41,70.69,426082.0,7.51,10.56,0.7,11.06,11.13,0.25,0.13,11.14,0.69,24.5,34.1,37.656,42,e00fce68a145996ae3d821b8,2023-05-09 00:22:00.253000+00:00,2023-05-09T00:22:00.434Z,2023-05-09T00:22:00.434Z
5LFboEAxQ2,MOOSPMPSParser,1683591841,0.0,0.0,0.66,0.05,0.05,0.87,1.01,0.29,0.29,1.08,205.57,55.25,2331.34,7.86,5.08,0.93,5.26,5.28,0.35,0.31,5.29,0.62,24.5,33.7,49.16,42,e00fce68f8f5a1da595c7249,2023-05-09 00:24:02.647000+00:00,2023-05-09T00:24:02.838Z,2023-05-09T00:24:02.838Z
tCBfqt8Vze,MOOSPMPSParser,1683592321,0.42,0.42,0.99,0.7,0.7,1.36,1.63,0.95,0.95,1.76,234.92,67.99,426153.22,8.56,7.53,0.69,7.86,7.91,0.3,0.3,7.91,0.64,24.0,34.4,38.301,42,e00fce68a145996ae3d821b8,2023-05-09 00:32:00.170000+00:00,2023-05-09T00:32:00.371Z,2023-05-09T00:32:00.371Z
OQeKlsqS5s,MOOSPMPSParser,1683592441,0.0,0.0,1.2,0.02,0.02,1.5,1.68,0.13,0.13,1.78,197.51,52.74,2391.02,5.5,9.29,0.72,9.54,9.58,0.26,0.14,9.58,0.61,24.2,34.5,49.588,42,e00fce68f8f5a1da595c7249,2023-05-09 00:34:02.553000+00:00,2023-05-09T00:34:02.768Z,2023-05-09T00:34:02.768Z
XvZA1JGZvp,MOOSPMPSParser,1683592921,0.2,0.2,0.97,0.53,0.53,1.29,1.5,0.77,0.77,1.61,214.49,60.22,426215.91,7.9,7.41,0.53,7.69,7.73,0.31,0.13,7.74,0.67,24.0,34.8,37.556,42,e00fce68a145996ae3d821b8,2023-05-09 00:42:00.403000+00:00,2023-05-09T00:42:00.576Z,2023-05-09T00:42:00.576Z
XyWsLq0e4f,MOOSPMPSParser,1683593041,0.03,0.03,0.86,0.1,0.1,1.07,1.2,0.32,0.32,1.26,216.04,55.58,2442.67,7.87,6.67,1.12,6.85,6.87,0.43,0.26,6.87,0.58,24.1,35.4,49.612,42,e00fce68f8f5a1da595c7249,2023-05-09 00:44:02.485000+00:00,2023-05-09T00:44:02.665Z,2023-05-09T00:44:02.665Z
9OslcSZuzh,MOOSPMPSParser,1683593521,0.03,0.03,0.81,0.34,0.34,1.08,1.26,0.68,0.68,1.35,189.76,54.36,426273.72,6.34,6.21,0.78,6.44,6.48,0.34,0.12,6.48,0.65,23.9,35.9,37.168,42,e00fce68a145996ae3d821b8,2023-05-09 00:52:00.387000+00:00,2023-05-09T00:52:00.556Z,2023-05-09T00:52:00.556Z
FyvZsmshIj,MOOSPMPSParser,1683593641,0.0,0.0,0.7,0.0,0.0,0.86,0.96,0.26,0.26,1.01,189.49,49.04,2487.96,5.35,5.48,0.91,5.61,5.62,0.38,0.29,5.63,0.56,23.9,36.0,49.691,42,e00fce68f8f5a1da595c7249,2023-05-09 00:54:02.653000+00:00,2023-05-09T00:54:02.863Z,2023-05-09T00:54:02.863Z
