objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
nsuz8dnAXK,MOOSPMPSParser,1659830400,0.0,0.0,0.32,0.04,0.0,0.34,0.34,0.1,0.0,0.34,98.19,27.77,470891.88,3.93,2.55,0.35,2.56,2.56,0.09,0.09,2.56,0.45,30.1,21.4,47.287,42,e00fce68f8f5a1da595c7249,2022-08-07 00:00:01.822000+00:00,2022-08-07T00:00:02.082Z,2022-08-07T00:00:02.082Z
EYkVaf8lLd,MOOSPMPSParser,1659830520,0.0,0.0,0.54,0.02,0.0,0.57,0.57,0.06,0.0,0.57,192.6,50.52,312861.69,2.84,4.32,0.17,4.33,4.33,0.0,0.0,4.33,0.45,26.2,25.5,37.6,42,e00fce68a145996ae3d821b8,2022-08-07 00:02:02.312000+00:00,2022-08-07T00:02:02.497Z,2022-08-07T00:02:02.497Z
VmpgHMRsbH,MOOSPMPSParser,1659830581,0.0,0.0,0.54,0.0,0.0,0.57,0.57,0.05,0.0,0.57,175.8,44.35,377119.59,4.32,4.28,0.42,4.29,4.29,0.08,0.04,4.29,0.44,22.7,30.8,27.626,42,e00fce6835b6173deb1a1f49,2022-08-07 00:03:02.195000+00:00,2022-08-07T00:03:02.398Z,2022-08-07T00:03:02.398Z
UiL0RcfDbs,MOOSPMPSParser,1659831000,0.01,0.01,0.26,0.06,0.0,0.27,0.27,0.15,0.0,0.27,110.76,28.2,470914.44,3.96,2.04,0.33,2.05,2.05,0.16,0.09,2.05,0.45,29.3,23.6,47.168,42,e00fce68f8f5a1da595c7249,2022-08-07 00:10:01.742000+00:00,2022-08-07T00:10:01.975Z,2022-08-07T00:10:01.975Z
xbKoxwUH37,MOOSPMPSParser,1659831120,0.0,0.0,0.33,0.09,0.0,0.35,0.35,0.14,0.0,0.35,175.34,47.79,312887.81,3.13,2.6,0.26,2.61,2.61,0.04,0.04,2.61,0.45,26.3,24.7,38.073,42,e00fce68a145996ae3d821b8,2022-08-07 00:12:02.281000+00:00,2022-08-07T00:12:02.477Z,2022-08-07T00:12:02.477Z
tzDIU9z4ax,MOOSPMPSParser,1659831181,0.0,0.0,0.45,0.0,0.0,0.48,0.48,0.0,0.0,0.48,181.55,46.03,377146.47,3.73,3.58,0.35,3.59,3.59,0.05,0.0,3.6,0.45,21.9,32.6,27.667,42,e00fce6835b6173deb1a1f49,2022-08-07 00:13:02.220000+00:00,2022-08-07T00:13:02.456Z,2022-08-07T00:13:02.456Z
CoZ8x2QIdm,MOOSPMPSParser,1659831600,0.0,0.0,0.48,0.07,0.0,0.51,0.51,0.09,0.0,0.51,127.69,35.21,470938.38,4.65,3.82,0.53,3.83,3.84,0.08,0.0,3.84,0.47,29.2,24.1,45.635,42,e00fce68f8f5a1da595c7249,2022-08-07 00:20:01.737000+00:00,2022-08-07T00:20:01.957Z,2022-08-07T00:20:01.957Z
qLtd8mrcbh,MOOSPMPSParser,1659831720,0.0,0.0,0.33,0.0,0.0,0.35,0.35,0.0,0.0,0.35,158.5,41.6,312915.94,2.31,2.65,0.0,2.66,2.66,0.0,0.0,2.66,0.45,26.1,25.8,38.027,42,e00fce68a145996ae3d821b8,2022-08-07 00:22:02.302000+00:00,2022-08-07T00:22:02.504Z,2022-08-07T00:22:02.504Z
jqRTzQqE5A,MOOSPMPSParser,1659831781,0.0,0.0,0.56,0.0,0.0,0.59,0.59,0.02,0.0,0.59,194.24,49.94,377180.81,4.45,4.45,0.26,4.46,4.46,0.04,0.0,4.46,0.45,22.0,33.7,26.949,42,e00fce6835b6173deb1a1f49,2022-08-07 00:23:02.195000+00:00,2022-08-07T00:23:02.423Z,2022-08-07T00:23:02.423Z
rzzd5wytSh,MOOSPMPSParser,1659832200,0.0,0.0,0.38,0.22,0.02,0.4,0.4,0.27,0.02,0.4,133.74,36.33,470961.94,5.57,3.03,0.45,3.04,3.04,0.09,0.09,3.04,0.47,29.5,22.7,44.606,42,e00fce68f8f5a1da595c7249,2022-08-07 00:30:01.736000+00:00,2022-08-07T00:30:02.012Z,2022-08-07T00:30:02.012Z
QddyXoBsnf,MOOSPMPSParser,1659832320,0.0,0.0,0.27,0.0,0.0,0.29,0.29,0.0,0.0,0.29,154.23,41.29,312942.06,2.25,2.17,0.13,2.17,2.18,0.0,0.0,2.18,0.45,25.5,24.6,38.26,42,e00fce68a145996ae3d821b8,2022-08-07 00:32:02.279000+00:00,2022-08-07T00:32:02.511Z,2022-08-07T00:32:02.511Z
fNxgpNx0pN,MOOSPMPSParser,1659832381,0.0,0.0,0.5,0.02,0.0,0.53,0.53,0.02,0.0,0.53,223.95,56.98,377218.59,5.43,3.95,0.43,3.96,3.97,0.0,0.0,3.97,0.47,22.4,34.9,25.958,42,e00fce6835b6173deb1a1f49,2022-08-07 00:33:02.195000+00:00,2022-08-07T00:33:02.392Z,2022-08-07T00:33:02.392Z
oIWtDUiHPf,MOOSPMPSParser,1659832800,0.0,0.0,0.43,0.07,0.01,0.46,0.46,0.2,0.01,0.46,121.23,31.74,470986.34,5.19,3.44,0.7,3.45,3.45,0.26,0.17,3.45,0.47,29.9,22.9,44.9,42,e00fce68f8f5a1da595c7249,2022-08-07 00:40:01.806000+00:00,2022-08-07T00:40:02.054Z,2022-08-07T00:40:02.054Z
