objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
S8Y0x988Sc,MOOSPMv3Parser,1753660800,3,3,2,5,5,2,2,5,5,2,1048,259,92959,26,17,1,17,17,31,20,17,0,34,36,27,27,45.559,24,3277,35.949539,-119.050026,104.011002,8,600,58,3,e00fce6858b443fd80f27170,2025-07-28 00:00:01.796000+00:00,2025-07-28T00:00:02.126Z,2025-07-28T00:00:02.126Z
nU8kCDzaaX,MOOSPMv3Parser,1753660800,2,2,2,3,3,2,2,3,3,2,653,186,50453,18,12,1,12,12,34,15,12,0,36,39,23,22,42.132,294,1,35.613209,-119.689583,41.671001,5,600,58,3,e00fce682bbf742cd0b6768a,2025-07-28 00:00:02.863000+00:00,2025-07-28T00:00:03.153Z,2025-07-28T00:00:03.153Z
Ns4wYN5Pw6,MOOSPMv3Parser,1753660801,0,0,2,0,0,2,2,0,0,2,246,143,91055,14,14,1,14,14,34,25,14,0,34,38,26,24,54.019,14,1,35.67038,-119.239059,85.435997,10,600,58,3,e00fce686dc2ef0a68fa40b0,2025-07-28 00:00:03.083000+00:00,2025-07-28T00:00:03.458Z,2025-07-28T00:00:03.458Z
WFRpKyHWxx,MOOSPMv3Parser,1753660800,3,3,2,4,4,2,2,4,4,2,813,224,127255,26,16,1,16,16,35,15,16,0,36,40,25,23,44.779,11,3277,36.526543,-119.290245,89.892998,9,600,58,3,e00fce68e28dcbc9a589be10,2025-07-28 00:00:03.462000+00:00,2025-07-28T00:00:03.745Z,2025-07-28T00:00:03.745Z
DynbdLNiBy,MOOSPMv3Parser,1753660800,3,3,2,3,3,2,2,4,4,2,769,181,73506,22,14,1,15,15,31,19,15,0,34,35,27,28,50.565,24,1,36.037575,-120.173187,226.964996,7,600,58,3,e00fce68e88237db75a60608,2025-07-28 00:00:03.539000+00:00,2025-07-28T00:00:03.811Z,2025-07-28T00:00:03.811Z
Lb1SeBhPsG,MOOSPMv3Parser,1753660801,0,0,1,0,0,1,1,0,0,1,178,116,11968,9,9,1,9,9,34,16,9,0,34,37,19,17,49.969,10,1,40.594032,-105.075798,1491.894043,6,600,58,3,e00fce68b74b750aa2a7da46,2025-07-28 00:00:04.566000+00:00,2025-07-28T00:00:04.792Z,2025-07-28T00:00:04.792Z
KuAhNY9H3q,MOOSPMv3Parser,1753661400,3,3,2,4,4,2,2,5,5,2,1046,256,92973,25,16,2,16,16,31,20,16,0,34,36,27,27,43.184,24,3277,35.949654,-119.049896,89.638,6,600,58,3,e00fce6858b443fd80f27170,2025-07-28 00:10:01.796000+00:00,2025-07-28T00:10:02.009Z,2025-07-28T00:10:02.009Z
t3wKGDzm8B,MOOSPMv3Parser,1753661400,13,10,17,26,19,18,18,27,20,18,2312,713,50567,221,125,19,125,125,34,15,125,0,36,39,22,22,42.577,290,1,35.61327,-119.689529,74.791,6,600,58,3,e00fce682bbf742cd0b6768a,2025-07-28 00:10:03.223000+00:00,2025-07-28T00:10:03.411Z,2025-07-28T00:10:03.411Z
L6YaAIuz64,MOOSPMv3Parser,1753661401,0,0,2,0,0,2,2,0,0,2,253,152,91067,14,13,1,13,13,34,25,13,0,35,38,26,24,51.563,17,1,35.670418,-119.23909,80.455002,8,600,58,3,e00fce686dc2ef0a68fa40b0,2025-07-28 00:10:03.231000+00:00,2025-07-28T00:10:03.477Z,2025-07-28T00:10:03.477Z
ADDZvBcNCm,MOOSPMv3Parser,1753661400,3,3,2,4,4,2,2,4,4,2,807,224,127270,29,16,1,16,16,35,15,16,0,36,40,25,23,44.857,17,3277,36.526543,-119.290245,89.892998,0,600,58,3,e00fce68e28dcbc9a589be10,2025-07-28 00:10:03.398000+00:00,2025-07-28T00:10:03.572Z,2025-07-28T00:10:03.572Z
khT4sowiCT,MOOSPMv3Parser,1753661401,0,0,1,0,0,1,1,0,0,1,181,120,11976,10,9,1,9,9,33,15,9,0,33,37,18,17,46.572,7,1,40.594135,-105.075874,1548.82605,6,600,58,3,e00fce68b74b750aa2a7da46,2025-07-28 00:10:03.527000+00:00,2025-07-28T00:10:03.784Z,2025-07-28T00:10:03.784Z
1g86O4zenr,MOOSPMv3Parser,1753661400,2,2,2,3,3,2,2,3,3,2,713,166,73518,20,14,1,14,14,31,20,14,0,33,35,28,28,52.646,22,1,36.037636,-120.173141,202.139008,7,600,58,3,e00fce68e88237db75a60608,2025-07-28 00:10:03.791000+00:00,2025-07-28T00:10:04.045Z,2025-07-28T00:10:04.045Z
pknOdHhzty,MOOSPMv3Parser,1753662000,3,3,2,5,5,2,2,5,5,2,1053,256,92987,28,16,1,16,16,31,21,16,0,34,36,28,28,43.313,25,3277,35.949581,-119.049988,133.669998,6,600,58,3,e00fce6858b443fd80f27170,2025-07-28 00:20:01.611000+00:00,2025-07-28T00:20:01.832Z,2025-07-28T00:20:01.832Z
