"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","xbnZiQ6xJH","MOOSPMPSParser",1659225721,2.83,2.83,2.14,3.54,0.3,2.27,2.27,3.72,0.34,2.27,633.77,185.12,113349.02,18.46,17.06,0.52,17.1,17.11,0.21,0.04,17.11,0.46,21.5,36.1,32.437,42,"e00fce68a145996ae3d821b8",2022-07-31 00:02:02,2022-07-31 00:02:02,2022-07-31 00:02:02,2022-07-31
"2","8PCYNIWzVt","MOOSPMPSParser",1659225781,1.94,1.94,2.16,3.21,0.31,2.28,2.28,3.45,0.31,2.28,538.03,151.82,267536.94,26.58,17.16,1.47,17.21,17.21,0.43,0,17.22,0.4,24.9,37.7,35.815,42,"e00fce68f8f5a1da595c7249",2022-07-31 00:03:01,2022-07-31 00:03:01,2022-07-31 00:03:01,2022-07-31
"3","axG8VcAu7O","MOOSPMPSParser",1659226201,2.55,2.55,2.92,4.06,0.37,3.09,3.09,4.37,0.4,3.09,839.81,227.15,220125.19,34.78,23.27,1.9,23.33,23.34,0.38,0.16,23.34,0.48,11.6,86,20.067,42,"e00fce6835b6173deb1a1f49",2022-07-31 00:09:58,2022-07-31 00:09:59,2022-07-31 00:09:59,2022-07-31
"4","Tg4vzev2Ex","MOOSPMPSParser",1659226321,2.9,2.9,2.18,3.66,0.39,2.3,2.3,3.83,0.39,2.3,654.58,192.04,113502.29,18.97,17.35,0.77,17.39,17.39,0.09,0.09,17.4,0.46,20.9,39.4,32.889,42,"e00fce68a145996ae3d821b8",2022-07-31 00:12:01,2022-07-31 00:12:02,2022-07-31 00:12:02,2022-07-31
"5","MRHG6YFL3I","MOOSPMPSParser",1659226381,2.3,2.3,2.17,3.79,0.35,2.3,2.3,4.23,0.42,2.3,580.79,163.53,267686.34,29.3,17.27,2.34,17.32,17.33,0.69,0.25,17.33,0.41,24.5,38.5,35.222,42,"e00fce68f8f5a1da595c7249",2022-07-31 00:13:01,2022-07-31 00:13:01,2022-07-31 00:13:01,2022-07-31
"6","HtTLXVZj01","MOOSPMPSParser",1659226801,2.46,2.46,2.61,3.91,0.28,2.76,2.76,4.12,0.28,2.76,783.58,210.69,220315.97,32.64,20.77,1.9,20.82,20.83,0.25,0.09,20.83,0.48,11.7,85,20.216,42,"e00fce6835b6173deb1a1f49",2022-07-31 00:19:59,2022-07-31 00:19:59,2022-07-31 00:19:59,2022-07-31
"7","lMmSVaYuVW","MOOSPMPSParser",1659226921,3.05,3.05,1.78,3.75,0.39,1.88,1.88,3.88,0.43,1.88,665.13,194.49,113660.74,17.67,14.18,0.54,14.22,14.22,0.08,0.08,14.23,0.43,20.2,40.6,29.258,42,"e00fce68a145996ae3d821b8",2022-07-31 00:22:01,2022-07-31 00:22:02,2022-07-31 00:22:02,2022-07-31
"8","oXHzYLFhuF","MOOSPMPSParser",1659226981,2.77,2.77,2.11,4.46,0.48,2.23,2.23,4.69,0.52,2.23,667.92,187.61,267851.62,30.69,16.76,2.69,16.81,16.82,0.42,0.08,16.82,0.42,25.2,39.7,34.452,42,"e00fce68f8f5a1da595c7249",2022-07-31 00:23:01,2022-07-31 00:23:01,2022-07-31 00:23:01,2022-07-31
"9","Wj3T4zlRHU","MOOSPMPSParser",1659227401,2.05,2.05,2.36,3.25,0.35,2.49,2.49,3.5,0.35,2.49,706.06,190.51,220485.91,28.59,18.78,1.58,18.83,18.83,0.3,0.22,18.83,0.46,11.5,83.1,21.032,42,"e00fce6835b6173deb1a1f49",2022-07-31 00:29:58,2022-07-31 00:29:59,2022-07-31 00:29:59,2022-07-31
"10","zLDvw2EFQC","MOOSPMPSParser",1659227521,2.96,2.96,2.13,3.65,0.39,2.25,2.25,3.96,0.43,2.25,652.68,189.77,113817.35,17.57,16.95,1.25,16.99,17,0.3,0.21,17,0.44,19.6,41.7,30.158,42,"e00fce68a145996ae3d821b8",2022-07-31 00:32:01,2022-07-31 00:32:02,2022-07-31 00:32:02,2022-07-31
