"","objectId","event","unixtime","m_PM1_CF1","m_PM1_ATM","m_PM1_b","m_PM25_CF1","m_PM25_ATM","m_PM25_b","m_PM4_b","m_PM10_CF1","m_PM10_ATM","m_PM10_b","n_PM03_P","n_PM05_P","n_PM05_b","n_PM1_P","n_PM1_b","n_PM25_P","n_PM25_b","n_PM4_b","n_PM5_P","n_PM10_P","n_PM10_b","typ_size_b","temp_C","rh","o3","moos","coreid","published_at","createdAt","updatedAt","date"
"1","3hXaX3RFcz","MOOSPMPSParser",1687219260,0.1,0.1,1.51,0.41,0.41,2.21,2.7,0.82,0.82,2.95,320.48,83.88,4150.11,13.17,11.37,1.36,12,12.09,0.59,0.44,12.1,0.71,26.3,27.4,57.585,42,"e00fce68f8f5a1da595c7249",2023-06-20 00:01:02,2023-06-20 00:01:02,2023-06-20 00:01:02,2023-06-20
"2","BEWmxa5O1N","MOOSPMPSParser",1687219740,0.52,0.52,1.86,1.05,1.05,2.73,3.36,1.53,1.53,3.67,345.61,90,2199462.75,12.58,13.97,1.11,14.76,14.88,0.57,0.26,14.89,0.75,26.1,24,45.659,42,"e00fce68a145996ae3d821b8",2023-06-20 00:09:01,2023-06-20 00:09:01,2023-06-20 00:09:01,2023-06-20
"3","z6uR91v8VG","MOOSPMPSParser",1687219860,0.19,0.19,3.29,1.33,1.33,5.97,8.02,2.56,2.56,9.04,383.45,99,4274.94,21.41,23.38,4.95,25.91,26.29,1.68,0.74,26.32,0.88,26.4,26.7,57.525,42,"e00fce68f8f5a1da595c7249",2023-06-20 00:11:02,2023-06-20 00:11:03,2023-06-20 00:11:03,2023-06-20
"4","KhtZtOHU7L","MOOSPMPSParser",1687220340,0.71,0.71,1.53,1.27,1.27,2.03,2.37,2.02,2.02,2.54,329.33,90.8,2199553.5,11.88,11.74,1.74,12.17,12.24,0.96,0.63,12.24,0.66,26.2,25.1,46.649,42,"e00fce68a145996ae3d821b8",2023-06-20 00:19:01,2023-06-20 00:19:02,2023-06-20 00:19:02,2023-06-20
"5","3LXjqyGJfC","MOOSPMPSParser",1687220460,0.21,0.21,1.74,1.08,1.08,3.23,4.38,1.9,1.9,4.95,345.94,92.61,4372.54,19.44,12.28,2.98,13.69,13.9,1.33,0.64,13.91,0.9,26.2,26.1,57.747,42,"e00fce68f8f5a1da595c7249",2023-06-20 00:21:02,2023-06-20 00:21:02,2023-06-20 00:21:02,2023-06-20
"6","8H7xtJig8M","MOOSPMPSParser",1687220940,0.63,0.63,1.98,1.08,1.08,2.89,3.54,1.53,1.53,3.87,318.91,86.93,2199639.75,13.73,14.81,1.23,15.64,15.76,0.42,0.2,15.78,0.76,25.8,25.9,48.244,42,"e00fce68a145996ae3d821b8",2023-06-20 00:29:01,2023-06-20 00:29:02,2023-06-20 00:29:02,2023-06-20
"7","CJCWtrNT8h","MOOSPMPSParser",1687221060,0.12,0.12,1.94,0.95,0.95,3.81,5.25,1.5,1.5,5.97,327.8,88.01,4455.77,16.6,13.46,3,15.24,15.5,0.76,0.48,15.52,0.93,25.8,26.2,58.212,42,"e00fce68f8f5a1da595c7249",2023-06-20 00:31:02,2023-06-20 00:31:02,2023-06-20 00:31:02,2023-06-20
"8","spcGKnIXh0","MOOSPMPSParser",1687221540,0.41,0.41,1.78,0.81,0.81,2.58,3.16,1.14,1.14,3.45,290.74,77.54,2199726.75,10.58,13.36,0.73,14.09,14.2,0.43,0.18,14.21,0.73,25.7,25.8,46.792,42,"e00fce68a145996ae3d821b8",2023-06-20 00:39:01,2023-06-20 00:39:02,2023-06-20 00:39:02,2023-06-20
"9","TwXCVtqvbG","MOOSPMPSParser",1687221660,0.38,0.38,2.8,1.64,1.64,6.15,8.79,3.38,3.38,10.1,398.14,107.37,4565.32,25.25,18.64,5.21,21.86,22.34,2.35,1.52,22.38,1.02,25.7,26.1,58.995,42,"e00fce68f8f5a1da595c7249",2023-06-20 00:41:02,2023-06-20 00:41:02,2023-06-20 00:41:02,2023-06-20
"10","1WeZKO6vJQ","MOOSPMPSParser",1687222140,0.48,0.48,1.72,1.01,1.01,2.68,3.4,1.5,1.5,3.76,284.62,78.79,2199815,11.11,12.66,1.4,13.56,13.69,0.66,0.29,13.7,0.77,25.6,26.5,46.832,42,"e00fce68a145996ae3d821b8",2023-06-20 00:49:01,2023-06-20 00:49:02,2023-06-20 00:49:02,2023-06-20
